COUNTRY,Model,Media Cost,Impressions,CPM,Clicks,CTR,CPC,IV,CP IV,Entry Rate,NVWR,Cp NVWR,CVR,DCS (pre) Order,Meta_Leads,Cp lead Forms
RO,M 1000 RR (0P01),32.97201391990418,5437.0,6.064376295733709,629.0,0.11568879897002023,0.05241973596169186,,NaN,0.0,,NaN,NaN,,,NaN
RO,R 1300 GS (0M21),32.56400642543731,2660.0,12.242107678735831,443.0,0.16654135338345866,0.07350791518157407,,NaN,0.0,,NaN,NaN,,,NaN
RO,F 900 GS (0K61),38.606852837612934,3221.0,11.98598349506766,384.0,0.11921763427506986,0.10053867926461701,,NaN,0.0,,NaN,NaN,,,NaN
RO,F 800 GS (0K51),17.08309802792023,1411.0,12.107085774571388,221.0,0.1566265060240964,0.07729908609918656,,NaN,0.0,,NaN,NaN,,,NaN
RO,CE 04 (0C51),7.18141331925529,969.0,7.41115925619741,141.0,0.14551083591331268,0.0509320093564205,,NaN,0.0,,NaN,NaN,,,NaN
RO,Dealer,7.27711033714441,842.0,8.642648856466044,140.0,0.166270783847981,0.0519793595510315,,NaN,0.0,,NaN,NaN,,,NaN
RO,F 900 XR (0K21),6.4733747329505,669.0,9.676195415471598,129.0,0.19282511210762332,0.05018119948023644,,NaN,0.0,,NaN,NaN,,,NaN
RO,R 1250 GS Adventure (0M11),6.64708451739787,1014.0,6.555310174948589,119.0,0.11735700197238659,0.055857853087377056,,NaN,0.0,,NaN,NaN,,,NaN
RO,C 400 GT (0S01),5.26211378606585,641.0,8.209225875297738,111.0,0.1731669266770671,0.04740643050509775,,NaN,0.0,,NaN,NaN,,,NaN
RO,R 18 (0N71),13.417922671971295,1198.0,11.200269342213101,110.0,0.09181969949916527,0.12198111519973905,,NaN,0.0,,NaN,NaN,,,NaN
RO,G 310 R (0G41),4.85716316908627,648.0,7.495622174515849,89.0,0.13734567901234568,0.05457486706838506,,NaN,0.0,,NaN,NaN,,,NaN
RO,G 310 GS (0G31),3.26933666691813,501.0,6.525622089656946,60.0,0.11976047904191617,0.0544889444486355,,NaN,0.0,,NaN,NaN,,,NaN
RO,K 1600 GTL (0F31),2.57115346964787,365.0,7.044256081227042,47.0,0.12876712328767123,0.05470539297123128,,NaN,0.0,,NaN,NaN,,,NaN
RO,C 400 X (0S11),1.85241814932165,218.0,8.497330960191055,42.0,0.1926605504587156,0.044105194031467856,,NaN,0.0,,NaN,NaN,,,NaN
RO,R 1250 RT (0L01),2.07755737955743,203.0,10.234272805701625,38.0,0.18719211822660098,0.05467256261993237,,NaN,0.0,,NaN,NaN,,,NaN
RO,K 1600 GT (0F21),0.97119374332073,236.0,4.115227725935297,19.0,0.08050847457627118,0.051115460174775265,,NaN,0.0,,NaN,NaN,,,NaN
RO,K 1600 B (0F61),0.100378696019308,53.0,1.8939376607416605,2.0,0.03773584905660377,0.050189348009654,,NaN,0.0,,NaN,NaN,,,NaN
RO,R 1250 R (0M71),0.0499702972456553,23.0,2.1726216193763173,1.0,0.043478260869565216,0.0499702972456553,,NaN,0.0,,NaN,NaN,,,NaN
RO,R 18 Transcontinental (0L41),0.039983686172786,17.0,2.3519815395756467,1.0,0.058823529411764705,0.039983686172786,,NaN,0.0,,NaN,NaN,,,NaN
CZ,NOT MAPPED,6136.478109651061,2040064.0,3.007983136632508,27250.0,0.013357424080813151,0.22519185723490132,,NaN,0.0,,NaN,NaN,,888.0,6.891238738738741
CZ,Multi,4544.761040442749,1202593.0,3.779134786617541,15860.0,0.01318816923098671,0.28655492058277104,2023.0,0.4419876621071416,0.12755359394703658,1.0,894.1410404427475,4.943153732081067E-4,0.0,230.0,15.872260869565219
CZ,Brand,380.2825820935789,38863.0,9.785209121621566,7511.0,0.1932686617090806,0.050630086818476756,,NaN,0.0,,NaN,NaN,,,NaN
CZ,F 900 XR (K84),715.56,228990.0,3.124852613651251,2196.0,0.009589938425258744,0.3258469945355191,,NaN,0.0,,NaN,NaN,,62.0,11.541290322580645
CZ,F 900 GS (0K61),39.08025939661779,3192.0,12.243189034028129,535.0,0.16760651629072681,0.07304721382545382,,NaN,0.0,,NaN,NaN,,,NaN
CZ,R 1300 GS (0M21),47.54416208731725,3776.0,12.591144620581899,437.0,0.11573093220338983,0.10879670958196166,,NaN,0.0,,NaN,NaN,,,NaN
CZ,R 18 (0N71),230.58332721232716,12408.0,18.583440297576335,373.0,0.030061250805931656,0.6181858638400192,,NaN,0.0,,NaN,NaN,,,NaN
CZ,M 1000 RR (0P01),14.5515081825368,2701.0,5.387452122375713,215.0,0.07960014809329878,0.06768143340714791,,NaN,0.0,,NaN,NaN,,,NaN
CZ,CE 02 (0C71),24.688729789291102,1587.0,15.55685556981166,200.0,0.1260239445494644,0.12344364894645551,,NaN,0.0,,NaN,NaN,,,NaN
CZ,CE 04 (0C51),11.5754111647646,1053.0,10.992793128931243,166.0,0.157644824311491,0.06973139255882288,,NaN,0.0,,NaN,NaN,,,NaN
CZ,F 900 XR (0K21),9.06872473017786,1023.0,8.86483355833613,135.0,0.13196480938416422,0.06717573874205823,,NaN,0.0,,NaN,NaN,,,NaN
CZ,F 800 GS (0K51),13.23637260434455,1306.0,10.135047935945291,129.0,0.09877488514548238,0.1026075395685624,,NaN,0.0,,NaN,NaN,,,NaN
CZ,R 1250 GS Adventure (0M11),3.15402652477539,505.0,6.245597078763148,45.0,0.0891089108910891,0.07008947832834199,,NaN,0.0,,NaN,NaN,,,NaN
CZ,G 310 GS (0G31),3.05550014456314,555.0,5.505405665879531,45.0,0.08108108108108109,0.06790000321251423,,NaN,0.0,,NaN,NaN,,,NaN
CZ,G 310 R (0G41),2.838927800637042,320.0,8.871649376990757,41.0,0.128125,0.06924214147895225,,NaN,0.0,,NaN,NaN,,,NaN
CZ,C 400 GT (0S01),2.33562023735395,294.0,7.944286521612074,32.0,0.10884353741496598,0.07298813241731093,,NaN,0.0,,NaN,NaN,,,NaN
CZ,Dealer,1.97767117065943,211.0,9.372849150044694,29.0,0.13744075829383887,0.06819555760894587,,NaN,0.0,,NaN,NaN,,,NaN
CZ,C 400 X (0S11),1.83759969285014,286.0,6.425173751224266,26.0,0.09090909090909091,0.07067691126346692,,NaN,0.0,,NaN,NaN,,,NaN
CZ,K 1600 GTL (0F31),1.76896055956395,299.0,5.9162560520533445,25.0,0.08361204013377926,0.070758422382558,,NaN,0.0,,NaN,NaN,,,NaN
CZ,K 1600 GT (0F21),1.74430829662518,249.0,7.005254203313975,23.0,0.09236947791164658,0.07583949115761653,,NaN,0.0,,NaN,NaN,,,NaN
CZ,R 1250 R (0M71),0.430678656028756,84.0,5.12712685748519,7.0,0.08333333333333333,0.06152552228982228,,NaN,0.0,,NaN,NaN,,,NaN
CZ,K 1600 B (0F61),0.140197320343514,19.0,7.378806333869159,2.0,0.10526315789473684,0.070098660171757,,NaN,0.0,,NaN,NaN,,,NaN
AT,Brand,963.0276460000002,64586.0,14.91078013811043,16109.0,0.24941937881274578,0.05978196325035696,12748.0,0.07554343002823974,0.7913588677137005,24.0,40.12615191666668,0.0018826482585503608,0.0,,NaN
AT,Multi,4925.091407,4769391.0,1.032645762739939,15951.0,0.0033444521533252357,0.3087638020813742,3661.0,0.6725188219065829,0.22951539088458403,1.0,2462.091407,2.731494127287626E-4,0.0,,NaN
AT,NOT MAPPED,4101.498126999999,817404.0,5.017712327074493,8097.0,0.009905750400046978,0.5065454028652586,511.0,0.21185543444227006,0.06310979375077189,3.0,36.08604233333333,0.005870841487279843,0.0,,NaN
AT,CE 02 (0C71),507.897626,15392.0,32.99750688669439,1636.0,0.10628898128898129,0.31045087163814183,970.0,0.5236058,0.5929095354523227,1.0,507.897626,0.0010309278350515464,0.0,,NaN
AT,R 1300 GS (0M21),123.29111699999999,5404.0,22.8147884900074,736.0,0.13619541080680977,0.1675151046195652,477.0,0.25847194339622637,0.6480978260869565,1.0,123.29111699999999,0.0020964360587002098,0.0,,NaN
AT,M 1000 RR (0P01),89.692275,5880.0,15.253788265306122,532.0,0.09047619047619047,0.16859450187969924,420.0,0.21355303571428572,0.7894736842105263,0.0,NaN,0.0,0.0,,NaN
AT,F 900 XR (K84),396.15000000000003,77612.0,5.104236458279648,518.0,0.00667422563521105,0.7647683397683398,,NaN,0.0,,NaN,NaN,,,NaN
AT,F 900 XR (0K21),67.394615,2778.0,24.260120590352773,446.0,0.1605471562275018,0.15110900224215246,365.0,0.18464278082191782,0.8183856502242153,7.0,9.627802142857144,0.019178082191780823,0.0,,NaN
AT,Dealer,76.562382,3385.0,22.61813353028065,442.0,0.13057607090103399,0.17321805882352942,337.0,0.22718807715133532,0.7624434389140271,2.0,38.281191,0.005934718100890208,0.0,,NaN
AT,CE 04 (0C51),43.953995,1669.0,26.33552726183343,275.0,0.16476932294787297,0.15983270909090908,97.0,0.45313396907216497,0.3527272727272727,0.0,NaN,0.0,0.0,,NaN
AT,F 900 GS (0K61),43.007656000000004,1803.0,23.853386577925683,249.0,0.13810316139767054,0.17272151004016065,137.0,0.313924496350365,0.5502008032128514,1.0,43.007656000000004,0.0072992700729927005,0.0,,NaN
AT,C 400 GT (0S01),21.395808,959.0,22.3105401459854,148.0,0.1543274244004171,0.14456627027027028,115.0,0.18605050434782608,0.777027027027027,0.0,NaN,0.0,0.0,,NaN
AT,C 400 X (0S11),18.546363,716.0,25.902741620111733,117.0,0.1634078212290503,0.15851592307692308,32.0,0.57957384375,0.27350427350427353,0.0,NaN,0.0,0.0,,NaN
